vgs	-I(Vds)
Step Information: Vds=600m  (Run: 1/41)
1.520000000000001e+000	9.516017e-004
1.540000000000001e+000	9.700689e-004
1.560000000000001e+000	9.884874e-004
1.580000000000001e+000	1.006856e-003
1.600000000000001e+000	1.025173e-003
1.620000000000001e+000	1.043437e-003
1.640000000000001e+000	1.061647e-003
1.660000000000001e+000	1.079802e-003
1.680000000000001e+000	1.097900e-003
1.700000000000001e+000	1.115940e-003
1.720000000000001e+000	1.133922e-003
1.740000000000001e+000	1.151843e-003
1.760000000000001e+000	1.169704e-003
1.780000000000001e+000	1.187504e-003
1.800000000000000e+000	1.205241e-003
Step Information: Vds=1.32  (Run: 25/41)
0.000000000000000e+000	6.180326e-010
2.000000000000000e-002	1.140569e-009
4.000000000000000e-002	2.101217e-009
6.000000000000000e-002	3.860650e-009
8.000000000000000e-002	7.067069e-009
1.000000000000000e-001	1.287256e-008
1.200000000000000e-001	2.329561e-008
1.400000000000000e-001	4.180884e-008
1.600000000000000e-001	7.425271e-008
1.800000000000000e-001	1.301868e-007
2.000000000000000e-001	2.247762e-007
2.200000000000000e-001	3.812737e-007
2.400000000000000e-001	6.341133e-007
2.600000000000000e-001	1.032594e-006
2.800000000000000e-001	1.645018e-006
3.000000000000000e-001	2.562719e-006
3.200000000000000e-001	3.902534e-006
3.400000000000000e-001	5.805291e-006
3.600000000000000e-001	8.427859e-006
3.800000000000001e-001	1.192812e-005
4.000000000000001e-001	1.644556e-005
4.200000000000001e-001	2.208281e-005
4.400000000000001e-001	2.889385e-005
4.600000000000001e-001	3.688190e-005
4.800000000000002e-001	4.600615e-005
5.000000000000001e-001	5.619395e-005
5.200000000000001e-001	6.735421e-005
5.400000000000002e-001	7.938909e-005
5.600000000000002e-001	9.220235e-005
5.800000000000002e-001	1.057045e-004
6.000000000000002e-001	1.198154e-004
6.200000000000002e-001	1.344645e-004
6.400000000000002e-001	1.495908e-004
6.600000000000003e-001	1.651417e-004
6.800000000000003e-001	1.810716e-004
7.000000000000003e-001	1.973413e-004
7.200000000000003e-001	2.139165e-004
7.400000000000003e-001	2.307669e-004
7.600000000000003e-001	2.478659e-004
7.800000000000004e-001	2.651896e-004
8.000000000000004e-001	2.827165e-004
8.200000000000004e-001	3.004273e-004
8.400000000000004e-001	3.183041e-004
8.600000000000004e-001	3.363309e-004
8.800000000000005e-001	3.544928e-004
9.000000000000005e-001	3.727761e-004
9.200000000000005e-001	3.911681e-004
9.400000000000005e-001	4.096570e-004
9.600000000000005e-001	4.282321e-004
9.800000000000005e-001	4.468832e-004
1.000000000000000e+000	4.656008e-004
1.020000000000001e+000	4.843762e-004
1.040000000000001e+000	5.032012e-004
1.060000000000001e+000	5.220682e-004
1.080000000000001e+000	5.409701e-004
1.100000000000001e+000	5.599001e-004
1.120000000000001e+000	5.788521e-004
1.140000000000001e+000	5.978203e-004
1.160000000000001e+000	6.167993e-004
1.180000000000001e+000	6.357838e-004
1.200000000000001e+000	6.547692e-004
1.220000000000001e+000	6.737509e-004
1.240000000000001e+000	6.927249e-004
1.260000000000001e+000	7.116871e-004
1.280000000000001e+000	7.306339e-004
1.300000000000001e+000	7.495617e-004
1.320000000000001e+000	7.684675e-004
1.340000000000001e+000	7.873481e-004
1.360000000000001e+000	8.062007e-004
1.380000000000001e+000	8.250226e-004
1.400000000000001e+000	8.438113e-004
1.420000000000001e+000	8.625643e-004
1.440000000000001e+000	8.812796e-004
1.460000000000001e+000	8.999549e-004
1.480000000000001e+000	9.185884e-004
1.500000000000001e+000	9.371782e-004
1.520000000000001e+000	9.557225e-004
1.540000000000001e+000	9.742197e-004
1.560000000000001e+000	9.926682e-004
1.580000000000001e+000	1.011067e-003
1.600000000000001e+000	1.029413e-003
1.620000000000001e+000	1.047708e-003
1.640000000000001e+000	1.065947e-003
1.660000000000001e+000	1.084132e-003
1.680000000000001e+000	1.102260e-003
1.700000000000001e+000	1.120331e-003
1.720000000000001e+000	1.138344e-003
1.740000000000001e+000	1.156297e-003
1.760000000000001e+000	1.174189e-003
1.780000000000001e+000	1.192021e-003
1.800000000000000e+000	1.209790e-003
Step Information: Vds=1.35  (Run: 26/41)
0.000000000000000e+000	6.565136e-010
2.000000000000000e-002	1.211455e-009
4.000000000000000e-002	2.231419e-009
6.000000000000000e-002	4.098863e-009
8.000000000000000e-002	7.500601e-009
1.000000000000000e-001	1.365613e-008
1.200000000000000e-001	2.469932e-008
1.400000000000000e-001	4.429522e-008
1.600000000000000e-001	7.859565e-008
1.800000000000000e-001	1.376458e-007
2.000000000000000e-001	2.373378e-007
2.200000000000000e-001	4.019682e-007
2.400000000000000e-001	6.674084e-007
2.600000000000000e-001	1.084859e-006
2.800000000000000e-001	1.725024e-006
3.000000000000000e-001	2.682076e-006
3.200000000000000e-001	4.075865e-006
3.400000000000000e-001	6.049864e-006
3.600000000000000e-001	8.762479e-006
3.800000000000001e-001	1.237136e-005
4.000000000000001e-001	1.701371e-005
4.200000000000001e-001	2.278814e-005
4.400000000000001e-001	2.974370e-005
4.600000000000001e-001	3.787864e-005
4.800000000000002e-001	4.714798e-005
5.000000000000001e-001	5.747607e-005
5.200000000000001e-001	6.876998e-005
5.400000000000002e-001	8.093101e-005
5.600000000000002e-001	9.386278e-005
5.800000000000002e-001	1.074761e-004
6.000000000000002e-001	1.216913e-004
6.200000000000002e-001	1.364386e-004
6.400000000000002e-001	1.516575e-004
6.600000000000003e-001	1.672959e-004
6.800000000000003e-001	1.833090e-004
7.000000000000003e-001	1.996579e-004
7.200000000000003e-001	2.163085e-004
7.400000000000003e-001	2.332312e-004
7.600000000000003e-001	2.503993e-004
7.800000000000004e-001	2.677895e-004
8.000000000000004e-001	2.853803e-004
8.200000000000004e-001	3.031526e-004
8.400000000000004e-001	3.210889e-004
8.600000000000004e-001	3.391730e-004
8.800000000000005e-001	3.573904e-004
9.000000000000005e-001	3.757274e-004
9.200000000000005e-001	3.941714e-004
9.400000000000005e-001	4.127109e-004
9.600000000000005e-001	4.313349e-004
9.800000000000005e-001	4.500336e-004
1.000000000000000e+000	4.687975e-004
1.020000000000001e+000	4.876180e-004
1.040000000000001e+000	5.064869e-004
1.060000000000001e+000	5.253967e-004
1.080000000000001e+000	5.443403e-004
1.100000000000001e+000	5.633112e-004
1.120000000000001e+000	5.823031e-004
1.140000000000001e+000	6.013102e-004
1.160000000000001e+000	6.203272e-004
1.180000000000001e+000	6.393491e-004
1.200000000000001e+000	6.583710e-004
1.220000000000001e+000	6.773886e-004
1.240000000000001e+000	6.963977e-004
1.260000000000001e+000	7.153944e-004
1.280000000000001e+000	7.343750e-004
1.300000000000001e+000	7.533363e-004
1.320000000000001e+000	7.722749e-004
1.340000000000001e+000	7.911877e-004
1.360000000000001e+000	8.100722e-004
1.380000000000001e+000	8.289254e-004
1.400000000000001e+000	8.477450e-004
1.420000000000001e+000	8.665287e-004
1.440000000000001e+000	8.852743e-004
1.460000000000001e+000	9.039796e-004
1.480000000000001e+000	9.226428e-004
1.500000000000001e+000	9.412619e-004
1.520000000000001e+000	9.598354e-004
1.540000000000001e+000	9.783617e-004
1.560000000000001e+000	9.968390e-004
1.580000000000001e+000	1.015266e-003
1.600000000000001e+000	1.033642e-003
1.620000000000001e+000	1.051964e-003
1.640000000000001e+000	1.070233e-003
1.660000000000001e+000	1.088446e-003
1.680000000000001e+000	1.106604e-003
1.700000000000001e+000	1.124703e-003
1.720000000000001e+000	1.142745e-003
1.740000000000001e+000	1.160727e-003
1.760000000000001e+000	1.178649e-003
1.780000000000001e+000	1.196511e-003
1.800000000000000e+000	1.214310e-003
Step Information: Vds=1.38  (Run: 27/41)
0.000000000000000e+000	6.972914e-010
2.000000000000000e-002	1.286558e-009
4.000000000000000e-002	2.369332e-009
6.000000000000000e-002	4.351087e-009
8.000000000000000e-002	7.959413e-009
1.000000000000000e-001	1.448488e-008
1.200000000000000e-001	2.618272e-008
1.400000000000000e-001	4.692005e-008
1.600000000000000e-001	8.317461e-008
1.800000000000000e-001	1.454982e-007
2.000000000000000e-001	2.505390e-007
2.200000000000000e-001	4.236743e-007
2.400000000000000e-001	7.022585e-007
2.600000000000000e-001	1.139446e-006
2.800000000000000e-001	1.808394e-006
3.000000000000000e-001	2.806157e-006
3.200000000000000e-001	4.255593e-006
3.400000000000000e-001	6.302755e-006
3.600000000000000e-001	9.107452e-006
3.800000000000001e-001	1.282691e-005
4.000000000000001e-001	1.759584e-005
4.200000000000001e-001	2.350870e-005
4.400000000000001e-001	3.060952e-005
4.600000000000001e-001	3.889165e-005
4.800000000000002e-001	4.830604e-005
5.000000000000001e-001	5.877408e-005
5.200000000000001e-001	7.020112e-005
5.400000000000002e-001	8.248771e-005
5.600000000000002e-001	9.553738e-005
5.800000000000002e-001	1.092613e-004
6.000000000000002e-001	1.235803e-004
6.200000000000002e-001	1.384251e-004
6.400000000000002e-001	1.537361e-004
6.600000000000003e-001	1.694617e-004
6.800000000000003e-001	1.855575e-004
7.000000000000003e-001	2.019850e-004
7.200000000000003e-001	2.187108e-004
7.400000000000003e-001	2.357052e-004
7.600000000000003e-001	2.529423e-004
7.800000000000004e-001	2.703985e-004
8.000000000000004e-001	2.880529e-004
8.200000000000004e-001	3.058865e-004
8.400000000000004e-001	3.238819e-004
8.600000000000004e-001	3.420231e-004
8.800000000000005e-001	3.602957e-004
9.000000000000005e-001	3.786861e-004
9.200000000000005e-001	3.971819e-004
9.400000000000005e-001	4.157715e-004
9.600000000000005e-001	4.344443e-004
9.800000000000005e-001	4.531903e-004
1.000000000000000e+000	4.720003e-004
1.020000000000001e+000	4.908656e-004
1.040000000000001e+000	5.097781e-004
1.060000000000001e+000	5.287305e-004
1.080000000000001e+000	5.477155e-004
1.100000000000001e+000	5.667268e-004
1.120000000000001e+000	5.857582e-004
1.140000000000001e+000	6.048040e-004
1.160000000000001e+000	6.238588e-004
1.180000000000001e+000	6.429175e-004
1.200000000000001e+000	6.619756e-004
1.220000000000001e+000	6.810286e-004
1.240000000000001e+000	7.000725e-004
1.260000000000001e+000	7.191033e-004
1.280000000000001e+000	7.381174e-004
1.300000000000001e+000	7.571115e-004
1.320000000000001e+000	7.760824e-004
1.340000000000001e+000	7.950271e-004
1.360000000000001e+000	8.139428e-004
1.380000000000001e+000	8.328269e-004
1.400000000000001e+000	8.516769e-004
1.420000000000001e+000	8.704906e-004
1.440000000000001e+000	8.892657e-004
1.460000000000001e+000	9.080003e-004
1.480000000000001e+000	9.266924e-004
1.500000000000001e+000	9.453402e-004
1.520000000000001e+000	9.639421e-004
1.540000000000001e+000	9.824965e-004
1.560000000000001e+000	1.001002e-003
1.580000000000001e+000	1.019457e-003
1.600000000000001e+000	1.037860e-003
1.620000000000001e+000	1.056210e-003
1.640000000000001e+000	1.074506e-003
1.660000000000001e+000	1.092747e-003
1.680000000000001e+000	1.110932e-003
1.700000000000001e+000	1.129059e-003
1.720000000000001e+000	1.147128e-003
1.740000000000001e+000	1.165138e-003
1.760000000000001e+000	1.183089e-003
1.780000000000001e+000	1.200978e-003
1.800000000000000e+000	1.218806e-003
Step Information: Vds=1.41  (Run: 28/41)
0.000000000000000e+000	7.404991e-010
2.000000000000000e-002	1.366121e-009
4.000000000000000e-002	2.515393e-009
6.000000000000000e-002	4.618116e-009
8.000000000000000e-002	8.444911e-009
1.000000000000000e-001	1.536125e-008
1.200000000000000e-001	2.775007e-008
1.400000000000000e-001	4.969054e-008
1.600000000000000e-001	8.800144e-008
1.800000000000000e-001	1.537630e-007
2.000000000000000e-001	2.644090e-007
2.200000000000000e-001	4.464356e-007
2.400000000000000e-001	7.387267e-007
2.600000000000000e-001	1.196442e-006
2.800000000000000e-001	1.895248e-006
3.000000000000000e-001	2.935111e-006
3.200000000000000e-001	4.441896e-006
3.400000000000000e-001	6.564165e-006
3.600000000000000e-001	9.462980e-006
3.800000000000001e-001	1.329494e-005
4.000000000000001e-001	1.819209e-005
4.200000000000001e-001	2.424459e-005
4.400000000000001e-001	3.149140e-005
4.600000000000001e-001	3.992099e-005
4.800000000000002e-001	4.948030e-005
5.000000000000001e-001	6.008794e-005
5.200000000000001e-001	7.164761e-005
5.400000000000002e-001	8.405916e-005
5.600000000000002e-001	9.722610e-005
5.800000000000002e-001	1.110600e-004
6.000000000000002e-001	1.254821e-004
6.200000000000002e-001	1.404241e-004
6.400000000000002e-001	1.558266e-004
6.600000000000003e-001	1.716389e-004
6.800000000000003e-001	1.878169e-004
7.000000000000003e-001	2.043227e-004
7.200000000000003e-001	2.211232e-004
7.400000000000003e-001	2.381892e-004
7.600000000000003e-001	2.554947e-004
7.800000000000004e-001	2.730168e-004
8.000000000000004e-001	2.907345e-004
8.200000000000004e-001	3.086290e-004
8.400000000000004e-001	3.266832e-004
8.600000000000004e-001	3.448813e-004
8.800000000000005e-001	3.632087e-004
9.000000000000005e-001	3.816523e-004
9.200000000000005e-001	4.001996e-004
9.400000000000005e-001	4.188392e-004
9.600000000000005e-001	4.375604e-004
9.800000000000005e-001	4.563535e-004
1.000000000000000e+000	4.752092e-004
1.020000000000001e+000	4.941190e-004
1.040000000000001e+000	5.130749e-004
1.060000000000001e+000	5.320695e-004
1.080000000000001e+000	5.510958e-004
1.100000000000001e+000	5.701472e-004
1.120000000000001e+000	5.892178e-004
1.140000000000001e+000	6.083019e-004
1.160000000000001e+000	6.273941e-004
1.180000000000001e+000	6.464896e-004
1.200000000000001e+000	6.655835e-004
1.220000000000001e+000	6.846716e-004
1.240000000000001e+000	7.037498e-004
1.260000000000001e+000	7.228144e-004
1.280000000000001e+000	7.418615e-004
1.300000000000001e+000	7.608881e-004
1.320000000000001e+000	7.798909e-004
1.340000000000001e+000	7.988669e-004
1.360000000000001e+000	8.178134e-004
1.380000000000001e+000	8.367278e-004
1.400000000000001e+000	8.556077e-004
1.420000000000001e+000	8.744508e-004
1.440000000000001e+000	8.932550e-004
1.460000000000001e+000	9.120182e-004
1.480000000000001e+000	9.307386e-004
1.500000000000001e+000	9.494144e-004
1.520000000000001e+000	9.680440e-004
1.540000000000001e+000	9.866258e-004
1.560000000000001e+000	1.005158e-003
1.580000000000001e+000	1.023640e-003
1.600000000000001e+000	1.042070e-003
1.620000000000001e+000	1.060447e-003
1.640000000000001e+000	1.078770e-003
1.660000000000001e+000	1.097037e-003
1.680000000000001e+000	1.115248e-003
1.700000000000001e+000	1.133402e-003
1.720000000000001e+000	1.151497e-003
1.740000000000001e+000	1.169534e-003
1.760000000000001e+000	1.187510e-003
1.780000000000001e+000	1.205426e-003
1.800000000000000e+000	1.223281e-003
Step Information: Vds=1.44  (Run: 29/41)
0.000000000000000e+000	7.862765e-010
2.000000000000000e-002	1.450399e-009
4.000000000000000e-002	2.670066e-009
6.000000000000000e-002	4.900781e-009
8.000000000000000e-002	8.958580e-009
1.000000000000000e-001	1.628787e-008
1.200000000000000e-001	2.940586e-008
1.400000000000000e-001	5.261422e-008
1.600000000000000e-001	9.308851e-008
1.800000000000000e-001	1.624599e-007
2.000000000000000e-001	2.789781e-007
2.200000000000000e-001	4.702975e-007
2.400000000000000e-001	7.768781e-007
2.600000000000000e-001	1.255940e-006
2.800000000000000e-001	1.985706e-006
3.000000000000000e-001	3.069091e-006
3.200000000000000e-001	4.634957e-006
3.400000000000000e-001	6.834293e-006
3.600000000000000e-001	9.829265e-006
3.800000000000001e-001	1.377565e-005
4.000000000000001e-001	1.880262e-005
4.200000000000001e-001	2.499591e-005
4.400000000000001e-001	3.238938e-005
4.600000000000001e-001	4.096666e-005
4.800000000000002e-001	5.067077e-005
5.000000000000001e-001	6.141762e-005
5.200000000000001e-001	7.310940e-005
5.400000000000002e-001	8.564531e-005
5.600000000000002e-001	9.892890e-005
5.800000000000002e-001	1.128721e-004
6.000000000000002e-001	1.273969e-004
6.200000000000002e-001	1.424354e-004
6.400000000000002e-001	1.579290e-004
6.600000000000003e-001	1.738274e-004
6.800000000000003e-001	1.900873e-004
7.000000000000003e-001	2.066711e-004
7.200000000000003e-001	2.235459e-004
7.400000000000003e-001	2.406830e-004
7.600000000000003e-001	2.580567e-004
7.800000000000004e-001	2.756442e-004
8.000000000000004e-001	2.934250e-004
8.200000000000004e-001	3.113802e-004
8.400000000000004e-001	3.294929e-004
8.600000000000004e-001	3.477475e-004
8.800000000000005e-001	3.661296e-004
9.000000000000005e-001	3.846261e-004
9.200000000000005e-001	4.032246e-004
9.400000000000005e-001	4.219139e-004
9.600000000000005e-001	4.406834e-004
9.800000000000005e-001	4.595233e-004
1.000000000000000e+000	4.784245e-004
1.020000000000001e+000	4.973786e-004
1.040000000000001e+000	5.163776e-004
1.060000000000001e+000	5.354141e-004
1.080000000000001e+000	5.544813e-004
1.100000000000001e+000	5.735727e-004
1.120000000000001e+000	5.926822e-004
1.140000000000001e+000	6.118044e-004
1.160000000000001e+000	6.309337e-004
1.180000000000001e+000	6.500655e-004
1.200000000000001e+000	6.691949e-004
1.220000000000001e+000	6.883178e-004
1.240000000000001e+000	7.074301e-004
1.260000000000001e+000	7.265280e-004
1.280000000000001e+000	7.456079e-004
1.300000000000001e+000	7.646666e-004
1.320000000000001e+000	7.837008e-004
1.340000000000001e+000	8.027078e-004
1.360000000000001e+000	8.216847e-004
1.380000000000001e+000	8.406290e-004
1.400000000000001e+000	8.595383e-004
1.420000000000001e+000	8.784104e-004
1.440000000000001e+000	8.972430e-004
1.460000000000001e+000	9.160343e-004
1.480000000000001e+000	9.347825e-004
1.500000000000001e+000	9.534857e-004
1.520000000000001e+000	9.721423e-004
1.540000000000001e+000	9.907509e-004
1.560000000000001e+000	1.009310e-003
1.580000000000001e+000	1.027818e-003
1.600000000000001e+000	1.046274e-003
1.620000000000001e+000	1.064677e-003
1.640000000000001e+000	1.083025e-003
1.660000000000001e+000	1.101318e-003
1.680000000000001e+000	1.119554e-003
1.700000000000001e+000	1.137733e-003
1.720000000000001e+000	1.155854e-003
1.740000000000001e+000	1.173916e-003
1.760000000000001e+000	1.191918e-003
1.780000000000001e+000	1.209859e-003
1.800000000000000e+000	1.227739e-003
Step Information: Vds=1.47  (Run: 30/41)
0.000000000000000e+000	8.347718e-010
2.000000000000000e-002	1.539662e-009
4.000000000000000e-002	2.833841e-009
6.000000000000000e-002	5.199963e-009
8.000000000000000e-002	9.501980e-009
1.000000000000000e-001	1.726745e-008
1.200000000000000e-001	3.115479e-008
1.400000000000000e-001	5.569901e-008
1.600000000000000e-001	9.844879e-008
1.800000000000000e-001	1.716095e-007
2.000000000000000e-001	2.942781e-007
2.200000000000000e-001	4.953068e-007
2.400000000000000e-001	8.167801e-007
2.600000000000000e-001	1.318030e-006
2.800000000000000e-001	2.079890e-006
3.000000000000000e-001	3.208252e-006
3.200000000000000e-001	4.834959e-006
3.400000000000000e-001	7.113343e-006
3.600000000000000e-001	1.020651e-005
3.800000000000001e-001	1.426922e-005
4.000000000000001e-001	1.942758e-005
4.200000000000001e-001	2.576279e-005
4.400000000000001e-001	3.330355e-005
4.600000000000001e-001	4.202869e-005
4.800000000000002e-001	5.187744e-005
5.000000000000001e-001	6.276311e-005
5.200000000000001e-001	7.458644e-005
5.400000000000002e-001	8.724610e-005
5.600000000000002e-001	1.006457e-004
5.800000000000002e-001	1.146977e-004
6.000000000000002e-001	1.293245e-004
6.200000000000002e-001	1.444590e-004
6.400000000000002e-001	1.600432e-004
6.600000000000003e-001	1.760274e-004
6.800000000000003e-001	1.923687e-004
7.000000000000003e-001	2.090299e-004
7.200000000000003e-001	2.259788e-004
7.400000000000003e-001	2.431867e-004
7.600000000000003e-001	2.606283e-004
7.800000000000004e-001	2.782810e-004
8.000000000000004e-001	2.961244e-004
8.200000000000004e-001	3.141401e-004
8.400000000000004e-001	3.323110e-004
8.600000000000004e-001	3.506219e-004
8.800000000000005e-001	3.690584e-004
9.000000000000005e-001	3.876075e-004
9.200000000000005e-001	4.062571e-004
9.400000000000005e-001	4.249958e-004
9.600000000000005e-001	4.438132e-004
9.800000000000005e-001	4.626997e-004
1.000000000000000e+000	4.816463e-004
1.020000000000001e+000	5.006444e-004
1.040000000000001e+000	5.196863e-004
1.060000000000001e+000	5.387645e-004
1.080000000000001e+000	5.578724e-004
1.100000000000001e+000	5.770034e-004
1.120000000000001e+000	5.961516e-004
1.140000000000001e+000	6.153115e-004
1.160000000000001e+000	6.344778e-004
1.180000000000001e+000	6.536455e-004
1.200000000000001e+000	6.728103e-004
1.220000000000001e+000	6.919677e-004
1.240000000000001e+000	7.111137e-004
1.260000000000001e+000	7.302447e-004
1.280000000000001e+000	7.493570e-004
1.300000000000001e+000	7.684474e-004
1.320000000000001e+000	7.875128e-004
1.340000000000001e+000	8.065503e-004
1.360000000000001e+000	8.255572e-004
1.380000000000001e+000	8.445311e-004
1.400000000000001e+000	8.634693e-004
1.420000000000001e+000	8.823699e-004
1.440000000000001e+000	9.012306e-004
1.460000000000001e+000	9.200496e-004
1.480000000000001e+000	9.388250e-004
1.500000000000001e+000	9.575550e-004
1.520000000000001e+000	9.762381e-004
1.540000000000001e+000	9.948728e-004
1.560000000000001e+000	1.013458e-003
1.580000000000001e+000	1.031991e-003
1.600000000000001e+000	1.050473e-003
1.620000000000001e+000	1.068900e-003
1.640000000000001e+000	1.087274e-003
1.660000000000001e+000	1.105591e-003
1.680000000000001e+000	1.123852e-003
1.700000000000001e+000	1.142055e-003
1.720000000000001e+000	1.160201e-003
1.740000000000001e+000	1.178287e-003
1.760000000000001e+000	1.196313e-003
1.780000000000001e+000	1.214278e-003
1.800000000000000e+000	1.232183e-003
Step Information: Vds=1.5  (Run: 31/41)
0.000000000000000e+000	8.861410e-010
2.000000000000000e-002	1.634195e-009
4.000000000000000e-002	3.007234e-009
6.000000000000000e-002	5.516587e-009
8.000000000000000e-002	1.007676e-008
1.000000000000000e-001	1.830288e-008
1.200000000000000e-001	3.300180e-008
1.400000000000000e-001	5.895318e-008
1.600000000000000e-001	1.040958e-007
1.800000000000000e-001	1.812331e-007
2.000000000000000e-001	3.103417e-007
2.200000000000000e-001	5.215122e-007
2.400000000000000e-001	8.585019e-007
2.600000000000000e-001	1.382810e-006
2.800000000000000e-001	2.177927e-006
3.000000000000000e-001	3.352754e-006
3.200000000000000e-001	5.042090e-006
3.400000000000000e-001	7.401517e-006
3.600000000000000e-001	1.059492e-005
3.800000000000001e-001	1.477583e-005
4.000000000000001e-001	2.006712e-005
4.200000000000001e-001	2.654531e-005
4.400000000000001e-001	3.423394e-005
4.600000000000001e-001	4.310710e-005
4.800000000000002e-001	5.310030e-005
5.000000000000001e-001	6.412436e-005
5.200000000000001e-001	7.607869e-005
5.400000000000002e-001	8.886150e-005
5.600000000000002e-001	1.023765e-004
5.800000000000002e-001	1.165366e-004
6.000000000000002e-001	1.312649e-004
6.200000000000002e-001	1.464949e-004
6.400000000000002e-001	1.621692e-004
6.600000000000003e-001	1.782387e-004
6.800000000000003e-001	1.946610e-004
7.000000000000003e-001	2.113994e-004
7.200000000000003e-001	2.284218e-004
7.400000000000003e-001	2.457002e-004
7.600000000000003e-001	2.632094e-004
7.800000000000004e-001	2.809270e-004
8.000000000000004e-001	2.988328e-004
8.200000000000004e-001	3.169086e-004
8.400000000000004e-001	3.351376e-004
8.600000000000004e-001	3.535045e-004
8.800000000000005e-001	3.719951e-004
9.000000000000005e-001	3.905967e-004
9.200000000000005e-001	4.092970e-004
9.400000000000005e-001	4.280849e-004
9.600000000000005e-001	4.469501e-004
9.800000000000005e-001	4.658830e-004
1.000000000000000e+000	4.848746e-004
1.020000000000001e+000	5.039165e-004
1.040000000000001e+000	5.230010e-004
1.060000000000001e+000	5.421208e-004
1.080000000000001e+000	5.612691e-004
1.100000000000001e+000	5.804396e-004
1.120000000000001e+000	5.996263e-004
1.140000000000001e+000	6.188236e-004
1.160000000000001e+000	6.380266e-004
1.180000000000001e+000	6.572301e-004
1.200000000000001e+000	6.764299e-004
1.220000000000001e+000	6.956215e-004
1.240000000000001e+000	7.148010e-004
1.260000000000001e+000	7.339647e-004
1.280000000000001e+000	7.531091e-004
1.300000000000001e+000	7.722310e-004
1.320000000000001e+000	7.913272e-004
1.340000000000001e+000	8.103950e-004
1.360000000000001e+000	8.294316e-004
1.380000000000001e+000	8.484345e-004
1.400000000000001e+000	8.674014e-004
1.420000000000001e+000	8.863301e-004
1.440000000000001e+000	9.052185e-004
1.460000000000001e+000	9.240647e-004
1.480000000000001e+000	9.428668e-004
1.500000000000001e+000	9.616232e-004
1.520000000000001e+000	9.803324e-004
1.540000000000001e+000	9.989927e-004
1.560000000000001e+000	1.017603e-003
1.580000000000001e+000	1.036162e-003
1.600000000000001e+000	1.054668e-003
1.620000000000001e+000	1.073120e-003
1.640000000000001e+000	1.091517e-003
1.660000000000001e+000	1.109859e-003
1.680000000000001e+000	1.128144e-003
1.700000000000001e+000	1.146371e-003
1.720000000000001e+000	1.164539e-003
1.740000000000001e+000	1.182649e-003
1.760000000000001e+000	1.200698e-003
1.780000000000001e+000	1.218687e-003
1.800000000000000e+000	1.236614e-003
Step Information: Vds=1.53  (Run: 32/41)
0.000000000000000e+000	9.405494e-010
2.000000000000000e-002	1.734299e-009
4.000000000000000e-002	3.190789e-009
6.000000000000000e-002	5.851629e-009
8.000000000000000e-002	1.068464e-008
1.000000000000000e-001	1.939718e-008
1.200000000000000e-001	3.495206e-008
1.400000000000000e-001	6.238542e-008
1.600000000000000e-001	1.100436e-007
1.800000000000000e-001	1.913532e-007
2.000000000000000e-001	3.272031e-007
2.200000000000000e-001	5.489638e-007
2.400000000000000e-001	9.021155e-007
2.600000000000000e-001	1.450377e-006
2.800000000000000e-001	2.279947e-006
3.000000000000000e-001	3.502757e-006
3.200000000000000e-001	5.256537e-006
3.400000000000000e-001	7.699018e-006
3.600000000000000e-001	1.099470e-005
3.800000000000001e-001	1.529566e-005
4.000000000000001e-001	2.072137e-005
4.200000000000001e-001	2.734357e-005
4.400000000000001e-001	3.518061e-005
4.600000000000001e-001	4.420190e-005
4.800000000000002e-001	5.433933e-005
5.000000000000001e-001	6.550134e-005
5.200000000000001e-001	7.758610e-005
5.400000000000002e-001	9.049144e-005
5.600000000000002e-001	1.041213e-004
5.800000000000002e-001	1.183889e-004
6.000000000000002e-001	1.332181e-004
6.200000000000002e-001	1.485430e-004
6.400000000000002e-001	1.643069e-004
6.600000000000003e-001	1.804613e-004
6.800000000000003e-001	1.969642e-004
7.000000000000003e-001	2.137793e-004
7.200000000000003e-001	2.308751e-004
7.400000000000003e-001	2.482236e-004
7.600000000000003e-001	2.658000e-004
7.800000000000004e-001	2.835822e-004
8.000000000000004e-001	3.015502e-004
8.200000000000004e-001	3.196859e-004
8.400000000000004e-001	3.379726e-004
8.600000000000004e-001	3.563953e-004
8.800000000000005e-001	3.749399e-004
9.000000000000005e-001	3.935936e-004
9.200000000000005e-001	4.123444e-004
9.400000000000005e-001	4.311813e-004
9.600000000000005e-001	4.500941e-004
9.800000000000005e-001	4.690732e-004
1.000000000000000e+000	4.881096e-004
1.020000000000001e+000	5.071951e-004
1.040000000000001e+000	5.263221e-004
1.060000000000001e+000	5.454831e-004
1.080000000000001e+000	5.646716e-004
1.100000000000001e+000	5.838813e-004
1.120000000000001e+000	6.031062e-004
1.140000000000001e+000	6.223409e-004
1.160000000000001e+000	6.415803e-004
1.180000000000001e+000	6.608194e-004
1.200000000000001e+000	6.800539e-004
1.220000000000001e+000	6.992795e-004
1.240000000000001e+000	7.184923e-004
1.260000000000001e+000	7.376884e-004
1.280000000000001e+000	7.568647e-004
1.300000000000001e+000	7.760177e-004
1.320000000000001e+000	7.951445e-004
1.340000000000001e+000	8.142422e-004
1.360000000000001e+000	8.333082e-004
1.380000000000001e+000	8.523399e-004
1.400000000000001e+000	8.713351e-004
1.420000000000001e+000	8.902915e-004
1.440000000000001e+000	9.092072e-004
